ANTsNeighborhoodCorrelation,Correlation,MeanSquares,MattesMutualInformation,Demons,JointHistogramMutualInformation,Subject,method,init,dofs
-4.204587459564209,-0.3450179398059845,8870106.0,-0.2659971714019775,22074690.0,-4.204587459564209,sub-135S6703,vvregister,coreg,12dof
-2.390486001968384,-0.4025613367557525,7672516.0,-0.3180787563323974,8576011.0,-2.390486001968384,sub-135S6703,vvregister,coreg,9dof
-3.661553382873535,-0.342778742313385,8431089.0,-0.239490270614624,12497075.0,-3.661553382873535,sub-135S6703,vvregister,fsl,12dof
-1.5507142543792725,-0.3529002070426941,13872991.0,-0.3521438241004944,12258391.0,-1.5507142543792725,sub-002S6695,bbregister,spm,6dof
-1.872822403907776,-0.2904949188232422,14123082.0,-0.2360354661941528,15010863.0,-1.872822403907776,sub-002S6695,bbregister,fsl,9dof
-1.781037449836731,-0.6464114785194397,13701327.0,-0.7236724495887756,14319657.0,-1.781037449836731,sub-002S6695,bbregister,coreg,6dof
-1.8737963438034055,-0.3274248540401459,14069500.0,-0.2713054120540619,14815701.0,-1.8737963438034055,sub-002S6695,bbregister,rr,9dof
-1.3704073429107666,-0.5027904510498047,13738724.0,-0.4892587661743164,23341168.0,-1.3704073429107666,sub-002S6695,bbregister,rr,6dof
-1.608569860458374,-0.4368127882480621,13785287.0,-0.4434095323085785,14658254.0,-1.608569860458374,sub-002S6695,bbregister,fsl,6dof
-1.9431843757629397,-0.1831450313329696,14180363.0,-0.1897938549518585,13040520.0,-1.9431843757629397,sub-002S6695,bbregister,spm,9dof
-1.868893265724182,-0.3379033207893371,14057965.0,-0.2788693606853485,13204847.0,-1.868893265724182,sub-002S6695,bbregister,rr,12dof
-1.893298625946045,-0.1822018474340438,14178027.0,-0.1903599798679351,14776432.0,-1.893298625946045,sub-002S6695,bbregister,spm,12dof
-1.921676754951477,-0.348691314458847,14105084.0,-0.2784003019332886,23427934.0,-1.921676754951477,sub-002S6695,bbregister,coreg,12dof
-1.9727877378463743,-0.2395758479833603,14195289.0,-0.1900397986173629,15038610.0,-1.9727877378463743,sub-002S6695,bbregister,coreg,9dof
-1.676349401473999,-0.4500689208507538,13883479.0,-0.4287967383861542,23667350.0,-1.676349401473999,sub-002S6695,bbregister,fsl,12dof
-1.6664265394210815,-0.6639160513877869,13714035.0,-0.7409669756889343,23248008.0,-1.6664265394210815,sub-002S6695,mri-coreg,NA,9dof
-1.5578110218048096,-0.647288978099823,13703033.0,-0.7328956723213196,23204676.0,-1.5578110218048096,sub-002S6695,mri-coreg,NA,6dof
-1.6872106790542605,-0.6636437773704529,13714050.0,-0.7404293417930603,12630910.0,-1.6872106790542605,sub-002S6695,mri-coreg,NA,12dof
-1.7551275491714478,-0.6461704969406128,13701521.0,-0.7252326011657715,14320536.0,-1.7551275491714478,sub-002S6695,vvregister,rr,6dof
-1.470066785812378,-0.3788792788982391,13852331.0,-0.3715777099132538,12266743.0,-1.470066785812378,sub-002S6695,vvregister,spm,6dof
-1.621995210647583,-0.6540817618370056,13736125.0,-0.6974416375160217,23269050.0,-1.621995210647583,sub-002S6695,vvregister,rr,9dof
-1.545257329940796,-0.4772863686084747,13766385.0,-0.4931428134441376,12359764.0,-1.545257329940796,sub-002S6695,vvregister,fsl,6dof
-1.6035583019256592,-0.3910576403141022,13889061.0,-0.3816992938518524,14478347.0,-1.6035583019256592,sub-002S6695,vvregister,spm,12dof
-1.5508567094802856,-0.3893221616744995,13886074.0,-0.3807541131973266,14466834.0,-1.5508567094802856,sub-002S6695,vvregister,spm,9dof
-1.755374550819397,-0.6461802124977112,13701517.0,-0.7252461314201355,23166870.0,-1.755374550819397,sub-002S6695,vvregister,coreg,6dof
-1.6348764896392822,-0.4091406762599945,13928884.0,-0.3622521460056305,12947674.0,-1.6348764896392822,sub-002S6695,vvregister,fsl,9dof
-1.612513542175293,-0.6532241702079773,13736899.0,-0.6960855722427368,12684212.0,-1.612513542175293,sub-002S6695,vvregister,rr,12dof
-2.248384714126587,-0.37620410323143,14115106.0,-0.2925828099250793,15063570.0,-2.248384714126587,sub-002S6695,vvregister,coreg,12dof
-2.085848569869995,-0.3578576147556305,14136444.0,-0.2795837223529815,24116946.0,-2.085848569869995,sub-002S6695,vvregister,coreg,9dof
-1.6107661724090576,-0.3911592960357666,13937106.0,-0.3379766643047333,22688220.0,-1.6107661724090576,sub-002S6695,vvregister,fsl,12dof
-1.4449260234832764,-0.4304288923740387,7712814.5,-0.3941827118396759,5681295.0,-1.4449260234832764,sub-027S6002,bbregister,spm,6dof
-1.9206559658050537,-0.540143609046936,6230793.5,-0.49463951587677,9104058.0,-1.9206559658050537,sub-027S6002,bbregister,fsl,9dof
-2.132365465164185,-0.7447077035903931,5490012.5,-0.7833465337753296,5371796.0,-2.132365465164185,sub-027S6002,bbregister,coreg,6dof
-2.073050737380981,-0.7506303787231445,5725094.0,-0.7721343040466309,5973200.0,-2.073050737380981,sub-027S6002,bbregister,rr,9dof
-2.1322455406188965,-0.7447077035903931,5490020.0,-0.7833494544029236,5297749.0,-2.1322455406188965,sub-027S6002,bbregister,rr,6dof
-1.8962090015411377,-0.5425182580947876,6150003.5,-0.4974939227104187,8233596.0,-1.8962090015411377,sub-027S6002,bbregister,fsl,6dof
-1.5700721740722656,-0.2539724707603454,9974172.0,-0.2304597496986389,21090994.0,-1.5700721740722656,sub-027S6002,bbregister,spm,9dof
-2.076652765274048,-0.7510272860527039,5721599.5,-0.7731618285179138,6145821.0,-2.076652765274048,sub-027S6002,bbregister,rr,12dof
-1.6135185956954956,-0.2524662613868713,9962368.0,-0.2285109013319015,9488748.0,-1.6135185956954956,sub-027S6002,bbregister,spm,12dof
-2.0881941318511963,-0.7514662146568298,5717374.5,-0.7739292979240417,6070480.5,-2.0881941318511963,sub-027S6002,bbregister,coreg,12dof
-2.079808473587036,-0.7509458661079407,5720388.5,-0.7729550004005432,6791657.5,-2.079808473587036,sub-027S6002,bbregister,coreg,9dof
-1.9666284322738647,-0.5421919822692871,6035043.0,-0.4594281911849975,7582290.5,-1.9666284322738647,sub-027S6002,bbregister,fsl,12dof
-2.108823776245117,-0.7620001435279846,5515318.5,-0.8088253140449524,5411632.5,-2.108823776245117,sub-027S6002,mri-coreg,NA,9dof
-2.2148630619049072,-0.7459070086479187,5494483.0,-0.7848387360572815,4103380.5,-2.2148630619049072,sub-027S6002,mri-coreg,NA,6dof
-2.158724308013916,-0.7621065378189087,5510358.0,-0.8089538812637329,12039020.0,-2.158724308013916,sub-027S6002,mri-coreg,NA,12dof
-2.1469318866729736,-0.7449387311935425,5489543.5,-0.7830657362937927,7792177.5,-2.1469318866729736,sub-027S6002,vvregister,rr,6dof
-2.1709558963775635,-0.4490779042243957,7469357.0,-0.4014952480792999,5587730.5,-2.1709558963775635,sub-027S6002,vvregister,spm,6dof
-2.1360859870910645,-0.7607674598693848,5523254.5,-0.8051722049713135,5921876.0,-2.1360859870910645,sub-027S6002,vvregister,rr,9dof
-1.8718572854995728,-0.5414218902587891,6218193.0,-0.4961819648742676,9282729.0,-1.8718572854995728,sub-027S6002,vvregister,fsl,6dof
-1.5450544357299805,-0.5972618460655212,5840468.0,-0.55434650182724,14565415.0,-1.5450544357299805,sub-027S6002,vvregister,spm,12dof
-2.133969306945801,-0.7607551217079163,5522260.0,-0.8053081631660461,5614418.0,-2.133969306945801,sub-027S6002,vvregister,spm,9dof
-2.14682936668396,-0.7449346780776978,5489539.0,-0.783058226108551,7788052.5,-2.14682936668396,sub-027S6002,vvregister,coreg,6dof
-1.9970015287399288,-0.5348056554794312,6284192.0,-0.4850155711174011,8017206.5,-1.9970015287399288,sub-027S6002,vvregister,fsl,9dof
-2.2671053409576416,-0.7604612112045288,5526068.0,-0.8024287819862366,6217148.5,-2.2671053409576416,sub-027S6002,vvregister,rr,12dof
-2.250041007995605,-0.7605332136154175,5526890.5,-0.802757978439331,6090088.0,-2.250041007995605,sub-027S6002,vvregister,coreg,12dof
-2.1227355003356934,-0.7608786225318909,5520947.5,-0.8058657050132751,6793714.5,-2.1227355003356934,sub-027S6002,vvregister,coreg,9dof
-2.037447929382324,-0.5436955690383911,6212127.5,-0.4781970679759979,8754611.0,-2.037447929382324,sub-027S6002,vvregister,fsl,12dof
-2.016282558441162,-0.2424868643283844,7944110.5,-0.1816374957561493,7302554.0,-2.016282558441162,sub-941S6052,bbregister,spm,6dof
-3.672244310379028,-0.1950262784957885,9670172.0,-0.1340591013431549,24015622.0,-3.672244310379028,sub-941S6052,bbregister,fsl,9dof
-2.4117088317871094,-0.6594797372817993,5032312.0,-0.6796826124191284,8193674.5,-2.4117088317871094,sub-941S6052,bbregister,coreg,6dof
-2.1398394107818604,-0.6219627857208252,5458353.5,-0.6305558085441589,5435602.5,-2.1398394107818604,sub-941S6052,bbregister,rr,9dof
-2.411570310592652,-0.6594889760017395,5032322.0,-0.6796848177909851,4982526.5,-2.411570310592652,sub-941S6052,bbregister,rr,6dof
-3.412353515625,-0.3265896737575531,6420576.0,-0.2503507435321808,9883951.0,-3.412353515625,sub-941S6052,bbregister,fsl,6dof
-1.9931789636611936,-0.2518441081047058,8132883.0,-0.1934479475021362,8362783.0,-1.9931789636611936,sub-941S6052,bbregister,spm,9dof
-2.162834644317627,-0.621395468711853,5458956.0,-0.6292102336883545,5419902.5,-2.162834644317627,sub-941S6052,bbregister,rr,12dof
-2.074972629547119,-0.2571081817150116,8225546.5,-0.2007590234279632,7230486.5,-2.074972629547119,sub-941S6052,bbregister,spm,12dof
,,,,,,sub-941S6052,bbregister,coreg,12dof
,,,,,,sub-941S6052,bbregister,coreg,9dof
-3.703738212585449,-0.2026376724243164,9481714.0,-0.1372241824865341,13241071.0,-3.703738212585449,sub-941S6052,bbregister,fsl,12dof
-2.2521142959594727,-0.6563122272491455,5045520.0,-0.6801856160163879,5018074.5,-2.2521142959594727,sub-941S6052,mri-coreg,NA,9dof
-2.269462823867798,-0.6589064598083496,5026755.0,-0.6831802129745483,4969360.5,-2.269462823867798,sub-941S6052,mri-coreg,NA,6dof
-2.198620557785034,-0.655805230140686,5038289.5,-0.6813752055168152,4999389.0,-2.198620557785034,sub-941S6052,mri-coreg,NA,12dof
-2.373673439025879,-0.6595625877380371,5039068.5,-0.6800824999809265,4947708.0,-2.373673439025879,sub-941S6052,vvregister,rr,6dof
-2.131311416625977,-0.3288333117961883,7404328.5,-0.2527157664299011,6474984.0,-2.131311416625977,sub-941S6052,vvregister,spm,6dof
-2.2367398738861084,-0.6589236259460449,5063435.0,-0.6800629496574402,12149021.0,-2.2367398738861084,sub-941S6052,vvregister,rr,9dof
-3.368447780609131,-0.3226396441459656,6438332.0,-0.2460651099681854,10141944.0,-3.368447780609131,sub-941S6052,vvregister,fsl,6dof
-2.381357431411743,-0.2922693490982055,8738890.0,-0.2457467168569564,7963125.5,-2.381357431411743,sub-941S6052,vvregister,spm,12dof
-2.283402442932129,-0.2930363714694977,8746459.0,-0.2478732466697693,8040195.5,-2.283402442932129,sub-941S6052,vvregister,spm,9dof
-2.3739514350891118,-0.6595702171325684,5039048.0,-0.6800839900970459,4950189.5,-2.3739514350891118,sub-941S6052,vvregister,coreg,6dof
-5.000793933868408,-0.1344239860773086,12645805.0,-0.0939028710126876,13813570.0,-5.000793933868408,sub-941S6052,vvregister,fsl,9dof
-2.1768581867218018,-0.6597201228141785,5061373.5,-0.6815523505210876,5031428.0,-2.1768581867218018,sub-941S6052,vvregister,rr,12dof
,,,,,,sub-941S6052,vvregister,coreg,12dof
,,,,,,sub-941S6052,vvregister,coreg,9dof
-4.080089092254639,-0.2610390186309814,10400177.0,-0.1836418360471725,24116946.0,-4.080089092254639,sub-941S6052,vvregister,fsl,12dof
-3.676049709320069,-0.5296677947044373,8781030.0,-0.4837127327919006,7182450.0,-3.676049709320069,sub-941S6068,bbregister,spm,6dof
-4.437117576599121,-0.3127696514129638,11609445.0,-0.2180735915899276,24116946.0,-4.437117576599121,sub-941S6068,bbregister,fsl,9dof
-5.771750926971436,-0.6692041158676147,7948186.5,-0.6225245594978333,14254807.0,-5.771750926971436,sub-941S6068,bbregister,coreg,6dof
-4.99525785446167,-0.6228191256523132,8306725.5,-0.5694652199745178,7150898.0,-4.99525785446167,sub-941S6068,bbregister,rr,9dof
-5.774557113647461,-0.6691893339157104,7948164.0,-0.6223220229148865,6505497.5,-5.774557113647461,sub-941S6068,bbregister,rr,6dof
-4.978809833526611,-0.5105698108673096,8304771.5,-0.4103604257106781,9112328.0,-4.978809833526611,sub-941S6068,bbregister,fsl,6dof
-3.162750005722046,-0.2335018217563629,11479446.0,-0.1950647234916687,10207482.0,-3.162750005722046,sub-941S6068,bbregister,spm,9dof
-5.2004804611206055,-0.6226080060005188,8305968.0,-0.5650348663330078,14396558.0,-5.2004804611206055,sub-941S6068,bbregister,rr,12dof
-3.754174947738648,-0.2322936654090881,11520493.0,-0.1937240213155746,10380739.0,-3.754174947738648,sub-941S6068,bbregister,spm,12dof
-5.270653247833252,-0.2344842702150344,12542836.0,-0.1636433750391006,13913251.0,-5.270653247833252,sub-941S6068,bbregister,coreg,12dof
,,,,,,sub-941S6068,bbregister,coreg,9dof
-5.5045270919799805,-0.3455353081226349,10818759.0,-0.2392195612192154,12062064.0,-5.5045270919799805,sub-941S6068,bbregister,fsl,12dof
-5.661923408508301,-0.6663669347763062,7951448.5,-0.6220264434814453,6572187.0,-5.661923408508301,sub-941S6068,mri-coreg,NA,9dof
-5.27642822265625,-0.6682398915290833,7950945.0,-0.6377201676368713,10266851.0,-5.27642822265625,sub-941S6068,mri-coreg,NA,6dof
-5.471724510192871,-0.6647745370864868,7956286.0,-0.6310102939605713,6487656.5,-5.471724510192871,sub-941S6068,mri-coreg,NA,12dof
-4.753483772277832,-0.6683114171028137,7956110.5,-0.6496346592903137,6528856.0,-4.753483772277832,sub-941S6068,vvregister,rr,6dof
-2.3349647521972656,-0.4214244484901428,9385901.0,-0.3819169700145721,7199539.0,-2.3349647521972656,sub-941S6068,vvregister,spm,6dof
-5.137847423553467,-0.6701603531837463,7972438.0,-0.6409491896629333,6549093.5,-5.137847423553467,sub-941S6068,vvregister,rr,9dof
-2.4366512298583984,-0.5494204163551331,8251681.0,-0.5075967311859131,7491563.5,-2.4366512298583984,sub-941S6068,vvregister,fsl,6dof
-2.5252490043640137,-0.3104999959468841,10998198.0,-0.2567848861217499,24041612.0,-2.5252490043640137,sub-941S6068,vvregister,spm,12dof
-2.4991261959075928,-0.3132922053337097,10985756.0,-0.2556712925434112,9763622.0,-2.4991261959075928,sub-941S6068,vvregister,spm,9dof
-4.747422218322754,-0.6682966947555542,7956103.5,-0.6497371196746826,6529210.0,-4.747422218322754,sub-941S6068,vvregister,coreg,6dof
-4.50137186050415,-0.3471415042877197,10914099.0,-0.2545256316661834,12283645.0,-4.50137186050415,sub-941S6068,vvregister,fsl,9dof
-5.129136085510254,-0.6690287590026855,7975142.5,-0.6382694244384766,10284617.0,-5.129136085510254,sub-941S6068,vvregister,rr,12dof
-5.0127482414245605,-0.3711570203304291,11170981.0,-0.2619036734104156,13850679.0,-5.0127482414245605,sub-941S6068,vvregister,coreg,12dof
-4.544466495513916,-0.3490480184555053,11263026.0,-0.2478282004594802,21408908.0,-4.544466495513916,sub-941S6068,vvregister,coreg,9dof
-4.3207783699035645,-0.3140269219875335,11016197.0,-0.2366326749324798,12071085.0,-4.3207783699035645,sub-941S6068,vvregister,fsl,12dof
-2.850064516067505,-0.7148900032043457,4551103.0,-0.7584517598152161,11491070.0,-2.850064516067505,sub-141S6075,bbregister,spm,6dof
-2.8212239742279053,-0.6653153300285339,5113646.0,-0.6516211628913879,12435144.0,-2.8212239742279053,sub-141S6075,bbregister,fsl,9dof
-2.846458911895752,-0.7163900136947632,4551022.0,-0.7588045001029968,5085946.0,-2.846458911895752,sub-141S6075,bbregister,coreg,6dof
-2.8518288135528564,-0.6643433570861816,5124549.5,-0.6490689516067505,12451158.0,-2.8518288135528564,sub-141S6075,bbregister,rr,9dof
-2.8640246391296387,-0.7170471549034119,4552287.5,-0.7591859102249146,11486234.0,-2.8640246391296387,sub-141S6075,bbregister,rr,6dof
-2.9957425594329834,-0.7166928648948669,4552456.5,-0.7543599009513855,5113668.0,-2.9957425594329834,sub-141S6075,bbregister,fsl,6dof
-2.7704358100891118,-0.6643016934394836,5142978.0,-0.6481229066848755,12461435.0,-2.7704358100891118,sub-141S6075,bbregister,spm,9dof
-2.738954544067383,-0.6628639698028564,5139605.0,-0.6489149332046509,12356173.0,-2.738954544067383,sub-141S6075,bbregister,rr,12dof
-2.87866735458374,-0.6642687916755676,5147427.5,-0.6438496708869934,12343263.0,-2.87866735458374,sub-141S6075,bbregister,spm,12dof
,,,,,,sub-141S6075,bbregister,coreg,12dof
-3.118934631347656,-0.3293860554695129,9665892.0,-0.2406198680400848,22630818.0,-3.118934631347656,sub-141S6075,bbregister,coreg,9dof
-2.753877639770508,-0.6628298163414001,5138331.0,-0.6485814452171326,12350733.0,-2.753877639770508,sub-141S6075,bbregister,fsl,12dof
-3.042203903198242,-0.7313424944877625,4572742.5,-0.7682129740715027,11630170.0,-3.042203903198242,sub-141S6075,mri-coreg,NA,9dof
-3.1168129444122314,-0.7186800241470337,4559015.5,-0.7551767230033875,11392859.0,-3.1168129444122314,sub-141S6075,mri-coreg,NA,6dof
-2.884143352508545,-0.73201584815979,4573573.5,-0.7724380493164062,11627508.0,-2.884143352508545,sub-141S6075,mri-coreg,NA,12dof
-3.0063204765319824,-0.7190408706665039,4563123.5,-0.7520071864128113,11524164.0,-3.0063204765319824,sub-141S6075,vvregister,rr,6dof
-2.99648118019104,-0.7187541127204895,4562750.0,-0.752540647983551,11513618.0,-2.99648118019104,sub-141S6075,vvregister,spm,6dof
-3.1414899826049805,-0.733624279499054,4659592.0,-0.7453583478927612,5307655.0,-3.1414899826049805,sub-141S6075,vvregister,rr,9dof
-3.0066304206848145,-0.7190459370613098,4563138.0,-0.7519952058792114,11524060.0,-3.0066304206848145,sub-141S6075,vvregister,fsl,6dof
-3.0992472171783447,-0.7317396998405457,4681602.5,-0.741451621055603,11669043.0,-3.0992472171783447,sub-141S6075,vvregister,spm,12dof
-3.142125368118286,-0.7332960367202759,4663663.0,-0.7442741990089417,11675012.0,-3.142125368118286,sub-141S6075,vvregister,spm,9dof
-3.006690740585327,-0.7190590500831604,4563043.0,-0.7520566582679749,5108167.5,-3.006690740585327,sub-141S6075,vvregister,coreg,6dof
-3.121187210083008,-0.7320830225944519,4654568.0,-0.7461281418800354,5292153.5,-3.121187210083008,sub-141S6075,vvregister,fsl,9dof
-3.092658042907715,-0.730793833732605,4691515.0,-0.7393580079078674,5364629.5,-3.092658042907715,sub-141S6075,vvregister,rr,12dof
-3.3049564361572266,-0.3730926811695099,9003438.0,-0.2775172889232635,21396130.0,-3.3049564361572266,sub-141S6075,vvregister,coreg,12dof
-3.0710272789001465,-0.3584177196025848,9269075.0,-0.2640199959278106,15063709.0,-3.0710272789001465,sub-141S6075,vvregister,coreg,9dof
-3.077594041824341,-0.7301143407821655,4683855.0,-0.7416263818740845,11728917.0,-3.077594041824341,sub-141S6075,vvregister,fsl,12dof
-2.144625186920166,-0.3896944224834442,9179641.0,-0.3388031125068664,7617544.0,-2.144625186920166,sub-012S6073,bbregister,spm,6dof
-5.762117862701416,-0.21719491481781,12424846.0,-0.1502562463283538,13787568.0,-5.762117862701416,sub-012S6073,bbregister,fsl,9dof
-4.266945838928223,-0.5589916110038757,7944662.5,-0.5340220332145691,7572122.5,-4.266945838928223,sub-012S6073,bbregister,coreg,6dof
-5.331647396087647,-0.2111156284809112,11253330.0,-0.1531084924936294,11680292.0,-5.331647396087647,sub-012S6073,bbregister,rr,9dof
-5.265915870666504,-0.5059434175491333,8175154.0,-0.4558627307415008,8422657.0,-5.265915870666504,sub-012S6073,bbregister,rr,6dof
-4.876491069793701,-0.3868472576141357,8665014.0,-0.3152882158756256,17148892.0,-4.876491069793701,sub-012S6073,bbregister,fsl,6dof
-3.74779224395752,-0.2503583133220672,10884987.0,-0.2108279913663864,9123429.0,-3.74779224395752,sub-012S6073,bbregister,spm,9dof
-5.039473056793213,-0.2253197580575943,11174804.0,-0.1675846129655838,13863621.0,-5.039473056793213,sub-012S6073,bbregister,rr,12dof
-4.750723361968994,-0.2422510832548141,10958715.0,-0.2008257508277893,9191600.0,-4.750723361968994,sub-012S6073,bbregister,spm,12dof
,,,,,,sub-012S6073,bbregister,coreg,12dof
-6.489879608154297,-0.287817120552063,11579983.0,-0.189364418387413,13814222.0,-6.489879608154297,sub-012S6073,bbregister,coreg,9dof
-5.339151859283447,-0.2226006835699081,12346538.0,-0.1533227711915969,24116946.0,-5.339151859283447,sub-012S6073,bbregister,fsl,12dof
